panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags,severity,anomaly_type,suggested_action
_P3_staging_batch1/07(通信回路背面接线图 )#panel_000,_P3_staging_batch1/07(通信回路背面接线图 ),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/07(通信回路背面接线图 ).png,"-221.5213,-24.626,408.8729,263.1379",outputs/normalized_geometry/_P3_staging_batch1/07(通信回路背面接线图 ).normalized.json,outputs/topology_graph/_P3_staging_batch1/07(通信回路背面接线图 ).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/07(通信回路背面接线图 )#panel_000.topology.v1.json,ok,,344,205,795,356,590,0,506,795,1,0.0,1.0,0.3465,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch1/07(通信回路背面接线图)#panel_000,_P3_staging_batch1/07(通信回路背面接线图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/07(通信回路背面接线图).png,"-0.5,-0.5,628.8731,263.9659",outputs/normalized_geometry/_P3_staging_batch1/07(通信回路背面接线图).normalized.json,outputs/topology_graph/_P3_staging_batch1/07(通信回路背面接线图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/07(通信回路背面接线图)#panel_000.topology.v1.json,ok,,338,196,762,344,566,0,485,762,1,0.0,1.0,0.3413,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com#panel_000,_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com.png,"-25.0,-10.0,400.2074,229.5336",outputs/normalized_geometry/_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com#panel_000.topology.v1.json,ok,,337,142,704,368,565,0,421,701,1,0.0,1.0,0.244,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com#panel_000,_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com.png,"-25.0,-10.0,400.2074,218.79",outputs/normalized_geometry/_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com#panel_000.topology.v1.json,ok,,330,134,659,349,528,0,392,657,1,0.0,1.0,0.2414,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch4/发电机保护屏端子图#panel_003,_P3_staging_batch4/发电机保护屏端子图,train,P3,_P3_staging_batch4,3,7,image_components,outputs/panels/P3/P3_staging_batch4__发电机保护屏端子图__panel_003.png,"324.5404,-640.7378,472.6497,-390.7505",outputs/normalized_geometry/_P3_staging_batch4/发电机保护屏端子图.normalized.json,outputs/topology_graph/_P3_staging_batch4/发电机保护屏端子图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/发电机保护屏端子图#panel_003.topology.v1.json,ok,,202,98,619,330,521,0,385,619,3,0.0032,0.9968,0.1453,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_000,_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com,train,P1,_P1_staging,0,3,image_components,outputs/panels/P1/P1_staging__主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com__panel_000.png,"-0.0,-42.36,608.9648,159.4622",outputs/normalized_geometry/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_000.topology.v1.json,ok,,347,128,592,291,472,0,399,590,1,0.0,1.0,0.3208,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com#panel_000,_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com,val,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com.png,"15.4075,-2.8085,373.2351,230.7946",outputs/normalized_geometry/_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com#panel_000.topology.v1.json,ok,,287,121,541,308,432,0,315,541,1,0.0,1.0,0.2137,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P1_staging/主变进线柜原理图#panel_003,_P1_staging/主变进线柜原理图,train,P1,_P1_staging,3,4,image_components,outputs/panels/P1/P1_staging__主变进线柜原理图__panel_003.png,"755.3397,20.095,825.9921,277.1967",outputs/normalized_geometry/_P1_staging/主变进线柜原理图.normalized.json,outputs/topology_graph/_P1_staging/主变进线柜原理图.topology.v0.json,outputs/topology_panel_v1/_P1_staging/主变进线柜原理图#panel_003.topology.v1.json,ok,,247,74,469,223,395,0,320,469,1,0.0,1.0,0.1333,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P1_staging/主变进线柜原理图#panel_002,_P1_staging/主变进线柜原理图,train,P1,_P1_staging,2,4,image_components,outputs/panels/P1/P1_staging__主变进线柜原理图__panel_002.png,"835.6,62.469,906.1553,283.051",outputs/normalized_geometry/_P1_staging/主变进线柜原理图.normalized.json,outputs/topology_graph/_P1_staging/主变进线柜原理图.topology.v0.json,outputs/topology_panel_v1/_P1_staging/主变进线柜原理图#panel_002.topology.v1.json,ok,,192,52,368,180,316,0,240,368,1,0.0,1.0,0.1158,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch1/QA-D601-03(10kV#1(#2)站变柜端子排图)#panel_000,_P3_staging_batch1/QA-D601-03(10kV#1(#2)站变柜端子排图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D601-03(10kV#1(#2)站变柜端子排图).png,"0.0,-0.0,400.1104,284.8076",outputs/normalized_geometry/_P3_staging_batch1/QA-D601-03(10kV#1(#2)站变柜端子排图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D601-03(10kV#1(#2)站变柜端子排图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D601-03(10kV#1(#2)站变柜端子排图)#panel_000.topology.v1.json,ok,,189,67,337,184,270,0,204,337,2,0.003,0.997,0.2456,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch4/发电机保护屏端子图#panel_004,_P3_staging_batch4/发电机保护屏端子图,train,P3,_P3_staging_batch4,4,7,image_components,outputs/panels/P3/P3_staging_batch4__发电机保护屏端子图__panel_004.png,"-124.9811,-544.9556,12.5728,-401.7589",outputs/normalized_geometry/_P3_staging_batch4/发电机保护屏端子图.normalized.json,outputs/topology_graph/_P3_staging_batch4/发电机保护屏端子图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/发电机保护屏端子图#panel_004.topology.v1.json,ok,,135,58,329,173,271,0,214,329,1,0.0,1.0,0.0993,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch4/电机保护原理图#panel_000,_P3_staging_batch4/电机保护原理图,val,P3,_P3_staging_batch4,0,1,full,datas/qa_and_png/P3_oda_output/电机保护原理图.png,"-3487.0056,40.812,521.948,660.6019",outputs/normalized_geometry/_P3_staging_batch4/电机保护原理图.normalized.json,outputs/topology_graph/_P3_staging_batch4/电机保护原理图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/电机保护原理图#panel_000.topology.v1.json,ok,,131,62,246,152,187,0,124,236,1,0.0,1.0,1.0,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch1/1(监控系统及继电保护图纸目录)#panel_000,_P3_staging_batch1/1(监控系统及继电保护图纸目录),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/1(监控系统及继电保护图纸目录).png,"-1208.4088,2.0,393.2299,742.394",outputs/normalized_geometry/_P3_staging_batch1/1(监控系统及继电保护图纸目录).normalized.json,outputs/topology_graph/_P3_staging_batch1/1(监控系统及继电保护图纸目录).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/1(监控系统及继电保护图纸目录)#panel_000.topology.v1.json,ok,,78,28,224,128,208,0,120,224,1,0.0,1.0,0.8822,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch1/11(RCS-9661B背面接线图(四))#panel_001,_P3_staging_batch1/11(RCS-9661B背面接线图(四)),val,P3,_P3_staging_batch1,1,3,image_components,outputs/panels/P3/P3_staging_batch1__11(RCS-9661B背面接线图(四))__panel_001.png,"45.1961,150.6921,273.3367,203.0101",outputs/normalized_geometry/_P3_staging_batch1/11(RCS-9661B背面接线图(四)).normalized.json,outputs/topology_graph/_P3_staging_batch1/11(RCS-9661B背面接线图(四)).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/11(RCS-9661B背面接线图(四))#panel_001.topology.v1.json,ok,,33,30,59,29,29,0,60,59,1,0.0,1.0,0.117,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_001,_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com,train,P1,_P1_staging,1,3,image_components,outputs/panels/P1/P1_staging__主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com__panel_001.png,"32.2783,23.4066,600.5044,121.0199",outputs/normalized_geometry/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_001.topology.v1.json,ok,,98,26,42,16,16,0,35,42,1,0.0,1.0,0.2883,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch1/3.10.9室外保护罩#panel_000,_P3_staging_batch1/3.10.9室外保护罩,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/3.10.9室外保护罩.png,"2454.6021,2010.5605,2784.2668,2183.6573",outputs/normalized_geometry/_P3_staging_batch1/3.10.9室外保护罩.normalized.json,outputs/topology_graph/_P3_staging_batch1/3.10.9室外保护罩.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/3.10.9室外保护罩#panel_000.topology.v1.json,ok,,12,12,18,6,6,0,15,18,1,0.0,1.0,0.1862,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P2_staging/变电所-巳改期目录#panel_000,_P2_staging/变电所-巳改期目录,test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/变电所-巳改期目录.png,"8034531.1255,545742.1282,8470681.4775,613873.4436",outputs/normalized_geometry/_P2_staging/变电所-巳改期目录.normalized.json,outputs/topology_graph/_P2_staging/变电所-巳改期目录.topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所-巳改期目录#panel_000.topology.v1.json,ok,,6690,5831,219560,109382,214154,51,113420,218933,408,0.0008,0.4734,1.0,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.
_P2_staging/220kV总降站电气一次设计图纸wm666.taobao.com#panel_000,_P2_staging/220kV总降站电气一次设计图纸wm666.taobao.com,val,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/220kV总降站电气一次设计图纸wm666.taobao.com.png,"-365.8016,-571.1742,950.4401,605.7961",outputs/normalized_geometry/_P2_staging/220kV总降站电气一次设计图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/220kV总降站电气一次设计图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/220kV总降站电气一次设计图纸wm666.taobao.com#panel_000.topology.v1.json,ok,,34861,25914,97702,46745,77297,386,11949,30773,489,0.0046,0.3787,0.8829,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.
_P2_staging/变电所#panel_000,_P2_staging/变电所,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/变电所.png,"864302.2912,365361.9188,969802.2912,437061.9188",outputs/normalized_geometry/_P2_staging/变电所.normalized.json,outputs/topology_graph/_P2_staging/变电所.topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所#panel_000.topology.v1.json,ok,,9552,7663,17626,336142,660024,312,6411,17568,859,0.0298,0.3614,1.0,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.
_P3_staging_batch1/10KV高压室开关柜接线图方案比较#panel_000,_P3_staging_batch1/10KV高压室开关柜接线图方案比较,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/10KV高压室开关柜接线图方案比较.png,"-29.4046,-836.6459,686.0043,-343.5321",outputs/normalized_geometry/_P3_staging_batch1/10KV高压室开关柜接线图方案比较.normalized.json,outputs/topology_graph/_P3_staging_batch1/10KV高压室开关柜接线图方案比较.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/10KV高压室开关柜接线图方案比较#panel_000.topology.v1.json,ok,,4853,4226,17373,22881,28046,1,1712,17367,162,0.0048,0.4936,0.4344,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.
_P1_staging/某电厂GIS室接地布置图#panel_000,_P1_staging/某电厂GIS室接地布置图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/某电厂GIS室接地布置图.png,"43099.1058,22761.7209,64053.6313,81235.6089",outputs/normalized_geometry/_P1_staging/某电厂GIS室接地布置图.normalized.json,outputs/topology_graph/_P1_staging/某电厂GIS室接地布置图.topology.v0.json,outputs/topology_panel_v1/_P1_staging/某电厂GIS室接地布置图#panel_000.topology.v1.json,ok,,11013,9692,40032,31835,51661,73,4678,15994,142,0.0011,0.8954,1.0,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.
_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)#panel_000,_P3_staging_batch3/WGB-114N 馈线保护原理图(手车),train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/WGB-114N 馈线保护原理图(手车).png,"0.6113,3.5965,1326.9946,300.5965",outputs/normalized_geometry/_P3_staging_batch3/WGB-114N 馈线保护原理图(手车).normalized.json,outputs/topology_graph/_P3_staging_batch3/WGB-114N 馈线保护原理图(手车).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)#panel_000.topology.v1.json,ok,,4536,3837,35553,22386,44431,2613,2123,4627,235,0.0255,0.2725,0.6796,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.
_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)__286#panel_000,_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)__286,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/WGB-114N 馈线保护原理图(手车)__286.png,"0.6113,3.5965,1326.9946,300.5965",outputs/normalized_geometry/_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)__286.normalized.json,outputs/topology_graph/_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)__286.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)__286#panel_000.topology.v1.json,ok,,4536,3837,35553,22386,44431,2613,2123,4627,235,0.0255,0.2725,0.6796,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.
_P3_staging_batch4/WGB-124N 高压柜综合保护原理图(手车)#panel_000,_P3_staging_batch4/WGB-124N 高压柜综合保护原理图(手车),val,P3,_P3_staging_batch4,0,1,full,datas/qa_and_png/P3_oda_output/WGB-124N 高压柜综合保护原理图(手车).png,"0.6113,3.5965,1326.9946,300.5965",outputs/normalized_geometry/_P3_staging_batch4/WGB-124N 高压柜综合保护原理图(手车).normalized.json,outputs/topology_graph/_P3_staging_batch4/WGB-124N 高压柜综合保护原理图(手车).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/WGB-124N 高压柜综合保护原理图(手车)#panel_000.topology.v1.json,ok,,4536,3834,35549,22385,44430,2613,2083,4613,236,0.0249,0.2734,0.6796,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.
_P3_staging_batch3/WGB-113N 馈线保护原理图(手车)#panel_000,_P3_staging_batch3/WGB-113N 馈线保护原理图(手车),train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/WGB-113N 馈线保护原理图(手车).png,"-30.3175,-145.7021,1296.0658,151.2979",outputs/normalized_geometry/_P3_staging_batch3/WGB-113N 馈线保护原理图(手车).normalized.json,outputs/topology_graph/_P3_staging_batch3/WGB-113N 馈线保护原理图(手车).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/WGB-113N 馈线保护原理图(手车)#panel_000.topology.v1.json,ok,,4531,3827,35662,22424,44507,2612,2076,4581,241,0.0264,0.2991,0.6796,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.
_P3_staging_batch4/WGB-123N 高压柜综合保护原理图(手车)#panel_000,_P3_staging_batch4/WGB-123N 高压柜综合保护原理图(手车),train,P3,_P3_staging_batch4,0,1,full,datas/qa_and_png/P3_oda_output/WGB-123N 高压柜综合保护原理图(手车).png,"0.6113,3.5965,1326.9946,300.5965",outputs/normalized_geometry/_P3_staging_batch4/WGB-123N 高压柜综合保护原理图(手车).normalized.json,outputs/topology_graph/_P3_staging_batch4/WGB-123N 高压柜综合保护原理图(手车).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/WGB-123N 高压柜综合保护原理图(手车)#panel_000.topology.v1.json,ok,,4576,3863,35635,22385,44424,2606,2114,4576,241,0.0273,0.2653,0.6796,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.
