panel_id,parent_drawing_key,parent_drawing_id,parent_png_path,parent_raw_json_path,panel_index,panel_count,split,phase,batch,split_method,panel_bbox_cad,parent_bbox_cad,panel_bbox_png,parent_png_width,parent_png_height,panel_entity_count,panel_png_path,needs_review,notes,review_status,review_comment,reviewed,panel_usable
_P1_staging/110KV升压开关站基础布置图#panel_000,_P1_staging/110KV升压开关站基础布置图,110KV升压开关站基础布置图,datas/qa_and_png/P1_oda_output/110KV升压开关站基础布置图.png,datas/raw_json/_P1_staging/110KV升压开关站基础布置图.json,0,1,train,P1,_P1_staging,full,"-6130.1873,-683.1311,3432.2282,2685.0692","-6130.1873,-683.1311,3432.2282,2685.0692","0.0,0.0,9362.0,6622.0",9362,6622,932,datas/qa_and_png/P1_oda_output/110KV升压开关站基础布置图.png,False,,,,False,True
_P1_staging/110KV升压站平面布置图1#panel_000,_P1_staging/110KV升压站平面布置图1,110KV升压站平面布置图1,datas/qa_and_png/P1_oda_output/110KV升压站平面布置图1.png,datas/raw_json/_P1_staging/110KV升压站平面布置图1.json,0,1,train,P1,_P1_staging,full,"-1267.0778,-542.0778,134.5196,75.0","-1267.0778,-542.0778,134.5196,75.0","0.0,0.0,9362.0,6622.0",9362,6622,1268,datas/qa_and_png/P1_oda_output/110KV升压站平面布置图1.png,False,,,,False,True
_P1_staging/110KV升压站平面布置图1wm666.taobao.com#panel_000,_P1_staging/110KV升压站平面布置图1wm666.taobao.com,110KV升压站平面布置图1wm666.taobao.com,datas/qa_and_png/P1_oda_output/110KV升压站平面布置图1wm666.taobao.com.png,datas/raw_json/_P1_staging/110KV升压站平面布置图1wm666.taobao.com.json,0,1,test,P1,_P1_staging,full,"-1267.0778,-542.0778,134.5196,75.0","-1267.0778,-542.0778,134.5196,75.0","0.0,0.0,9362.0,6622.0",9362,6622,1268,datas/qa_and_png/P1_oda_output/110KV升压站平面布置图1wm666.taobao.com.png,False,,,,False,True
_P1_staging/110KV升压站总体平面布置图#panel_000,_P1_staging/110KV升压站总体平面布置图,110KV升压站总体平面布置图,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图.png,datas/raw_json/_P1_staging/110KV升压站总体平面布置图.json,0,1,train,P1,_P1_staging,full,"-1004.3228,-866.0236,134.5196,75.0","-1004.3228,-866.0236,134.5196,75.0","0.0,0.0,9362.0,6622.0",9362,6622,1374,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图.png,False,,,,False,True
_P1_staging/110KV升压站总体平面布置图__230#panel_000,_P1_staging/110KV升压站总体平面布置图__230,110KV升压站总体平面布置图__230,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图__230.png,datas/raw_json/_P1_staging/110KV升压站总体平面布置图__230.json,0,1,train,P1,_P1_staging,full,"-1004.3228,-795.8937,134.5196,75.0","-1004.3228,-795.8937,134.5196,75.0","0.0,0.0,9362.0,6622.0",9362,6622,1371,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图__230.png,False,,,,False,True
_P1_staging/110KV升压站总体平面布置图wm666.taobao.com#panel_000,_P1_staging/110KV升压站总体平面布置图wm666.taobao.com,110KV升压站总体平面布置图wm666.taobao.com,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图wm666.taobao.com.png,datas/raw_json/_P1_staging/110KV升压站总体平面布置图wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"-1004.3228,-866.0236,134.5196,75.0","-1004.3228,-866.0236,134.5196,75.0","0.0,0.0,9362.0,6622.0",9362,6622,1374,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图wm666.taobao.com.png,False,,,,False,True
_P1_staging/110KV升压站接地布置图.#panel_000,_P1_staging/110KV升压站接地布置图.,110KV升压站接地布置图.,datas/qa_and_png/P1_oda_output/110KV升压站接地布置图..png,datas/raw_json/_P1_staging/110KV升压站接地布置图..json,0,1,val,P1,_P1_staging,full,"-733.4323,-19.3206,134.5196,400.6794","-733.4323,-19.3206,134.5196,400.6794","0.0,0.0,9362.0,6622.0",9362,6622,969,datas/qa_and_png/P1_oda_output/110KV升压站接地布置图..png,False,,,,False,True
_P1_staging/110KV升压站接地布置图.wm666.taobao.com#panel_000,_P1_staging/110KV升压站接地布置图.wm666.taobao.com,110KV升压站接地布置图.wm666.taobao.com,datas/qa_and_png/P1_oda_output/110KV升压站接地布置图.wm666.taobao.com.png,datas/raw_json/_P1_staging/110KV升压站接地布置图.wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"-733.4323,-19.3206,134.5196,400.6794","-733.4323,-19.3206,134.5196,400.6794","0.0,0.0,9362.0,6622.0",9362,6622,969,datas/qa_and_png/P1_oda_output/110KV升压站接地布置图.wm666.taobao.com.png,False,,,,False,True
_P1_staging/110KV升压站立面布置图#panel_000,_P1_staging/110KV升压站立面布置图,110KV升压站立面布置图,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图.png,datas/raw_json/_P1_staging/110KV升压站立面布置图.json,0,1,train,P1,_P1_staging,full,"-1428.9934,-14.441,134.5196,667.6491","-1428.9934,-14.441,134.5196,667.6491","0.0,0.0,9362.0,6622.0",9362,6622,1354,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图.png,False,,,,False,True
_P1_staging/110KV升压站立面布置图1#panel_000,_P1_staging/110KV升压站立面布置图1,110KV升压站立面布置图1,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图1.png,datas/raw_json/_P1_staging/110KV升压站立面布置图1.json,0,1,train,P1,_P1_staging,full,"-733.4323,-19.3206,135.9748,1022.2799","-733.4323,-19.3206,135.9748,1022.2799","0.0,0.0,9362.0,6622.0",9362,6622,1575,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图1.png,False,,,,False,True
_P1_staging/110KV升压站立面布置图1wm666.taobao.com#panel_000,_P1_staging/110KV升压站立面布置图1wm666.taobao.com,110KV升压站立面布置图1wm666.taobao.com,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图1wm666.taobao.com.png,datas/raw_json/_P1_staging/110KV升压站立面布置图1wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"-733.4323,-19.3206,135.9748,1022.2799","-733.4323,-19.3206,135.9748,1022.2799","0.0,0.0,9362.0,6622.0",9362,6622,1575,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图1wm666.taobao.com.png,False,,,,False,True
_P1_staging/110KV升压站立面布置图wm666.taobao.com#panel_000,_P1_staging/110KV升压站立面布置图wm666.taobao.com,110KV升压站立面布置图wm666.taobao.com,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图wm666.taobao.com.png,datas/raw_json/_P1_staging/110KV升压站立面布置图wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"-1428.9934,-14.441,134.5196,667.6491","-1428.9934,-14.441,134.5196,667.6491","0.0,0.0,9362.0,6622.0",9362,6622,1354,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图wm666.taobao.com.png,False,,,,False,True
_P1_staging/110KV变电所10KV配套线路工程出线图#panel_000,_P1_staging/110KV变电所10KV配套线路工程出线图,110KV变电所10KV配套线路工程出线图,datas/qa_and_png/P1_oda_output/110KV变电所10KV配套线路工程出线图.png,datas/raw_json/_P1_staging/110KV变电所10KV配套线路工程出线图.json,0,1,train,P1,_P1_staging,full,"163.7413,-204.5144,1466.1512,109.5507","163.7413,-204.5144,1466.1512,109.5507","0.0,0.0,6622.0,9362.0",6622,9362,370,datas/qa_and_png/P1_oda_output/110KV变电所10KV配套线路工程出线图.png,False,,,,False,True
_P1_staging/110KV变电所一次系统图#panel_000,_P1_staging/110KV变电所一次系统图,110KV变电所一次系统图,datas/qa_and_png/P1_oda_output/110KV变电所一次系统图.png,datas/raw_json/_P1_staging/110KV变电所一次系统图.json,0,1,test,P1,_P1_staging,full,"86.7554,36.9761,409.7816,265.8101","86.7554,36.9761,409.7816,265.8101","0.0,0.0,9362.0,6622.0",9362,6622,2124,datas/qa_and_png/P1_oda_output/110KV变电所一次系统图.png,False,,,,False,True
_P1_staging/110KV变电站主变继电保护原理#panel_000,_P1_staging/110KV变电站主变继电保护原理,110KV变电站主变继电保护原理,datas/qa_and_png/P1_oda_output/110KV变电站主变继电保护原理.png,datas/raw_json/_P1_staging/110KV变电站主变继电保护原理.json,0,1,test,P1,_P1_staging,full,"-626.6485,-493.8648,3063.1383,1606.8716","-626.6485,-493.8648,3063.1383,1606.8716","0.0,0.0,9362.0,6622.0",9362,6622,10276,datas/qa_and_png/P1_oda_output/110KV变电站主变继电保护原理.png,False,,,,False,True
_P1_staging/110KV变电站主接线保护直流所#panel_000,_P1_staging/110KV变电站主接线保护直流所,110KV变电站主接线保护直流所,datas/qa_and_png/P1_oda_output/110KV变电站主接线保护直流所.png,datas/raw_json/_P1_staging/110KV变电站主接线保护直流所.json,0,1,train,P1,_P1_staging,full,"768.7021,568.8299,1047.3046,722.7591","768.7021,568.8299,1047.3046,722.7591","0.0,0.0,9362.0,6622.0",9362,6622,5126,datas/qa_and_png/P1_oda_output/110KV变电站主接线保护直流所.png,False,,,,False,True
_P1_staging/110KV变电站主接线保护直流所wm666.taobao.com#panel_000,_P1_staging/110KV变电站主接线保护直流所wm666.taobao.com,110KV变电站主接线保护直流所wm666.taobao.com,datas/qa_and_png/P1_oda_output/110KV变电站主接线保护直流所wm666.taobao.com.png,datas/raw_json/_P1_staging/110KV变电站主接线保护直流所wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"768.7021,568.8299,1047.3046,722.7591","768.7021,568.8299,1047.3046,722.7591","0.0,0.0,9362.0,6622.0",9362,6622,5125,datas/qa_and_png/P1_oda_output/110KV变电站主接线保护直流所wm666.taobao.com.png,False,,,,False,True
_P1_staging/110KV变电站典型设计图纸wm666.taobao.com#panel_000,_P1_staging/110KV变电站典型设计图纸wm666.taobao.com,110KV变电站典型设计图纸wm666.taobao.com,datas/qa_and_png/P1_oda_output/110KV变电站典型设计图纸wm666.taobao.com.png,datas/raw_json/_P1_staging/110KV变电站典型设计图纸wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"-1112.0,-426.994,2530.0,2065.4369","-1112.0,-426.994,2530.0,2065.4369","0.0,0.0,9362.0,6622.0",9362,6622,6686,datas/qa_and_png/P1_oda_output/110KV变电站典型设计图纸wm666.taobao.com.png,False,,,,False,True
_P1_staging/110KV变电站电气主接线图#panel_000,_P1_staging/110KV变电站电气主接线图,110KV变电站电气主接线图,datas/qa_and_png/P1_oda_output/110KV变电站电气主接线图.png,datas/raw_json/_P1_staging/110KV变电站电气主接线图.json,0,1,train,P1,_P1_staging,full,"-1090876.6637,-44380.3089,48521.9771,382259.7599","-1090876.6637,-44380.3089,48521.9771,382259.7599","0.0,0.0,9362.0,6622.0",9362,6622,1524,datas/qa_and_png/P1_oda_output/110KV变电站电气主接线图.png,False,,,,False,True
_P1_staging/110KV进线保护原理图#panel_000,_P1_staging/110KV进线保护原理图,110KV进线保护原理图,datas/qa_and_png/P1_oda_output/110KV进线保护原理图.png,datas/raw_json/_P1_staging/110KV进线保护原理图.json,0,1,train,P1,_P1_staging,full,"0.0,0.0,420.0,297.0","0.0,0.0,420.0,297.0","0.0,0.0,9362.0,6622.0",9362,6622,1091,datas/qa_and_png/P1_oda_output/110KV进线保护原理图.png,False,,,,False,True
_P1_staging/110KV配电装置半高型布置断面图#panel_000,_P1_staging/110KV配电装置半高型布置断面图,110KV配电装置半高型布置断面图,datas/qa_and_png/P1_oda_output/110KV配电装置半高型布置断面图.png,datas/raw_json/_P1_staging/110KV配电装置半高型布置断面图.json,0,1,train,P1,_P1_staging,full,"113.659,76.3237,340.0402,301.6117","113.659,76.3237,340.0402,301.6117","0.0,0.0,9362.0,6622.0",9362,6622,2097,datas/qa_and_png/P1_oda_output/110KV配电装置半高型布置断面图.png,False,,,,False,True
_P1_staging/110Kv变电站直流系统接线图#panel_000,_P1_staging/110Kv变电站直流系统接线图,110Kv变电站直流系统接线图,datas/qa_and_png/P1_oda_output/110Kv变电站直流系统接线图.png,datas/raw_json/_P1_staging/110Kv变电站直流系统接线图.json,0,2,val,P1,_P1_staging,image_components,"0.0,0.0,863.006,297.0","0.0,0.0,863.006,297.0","0.0,0.0,9362.0,6622.0",9362,6622,1311,outputs/panels/P1/P1_staging__110Kv变电站直流系统接线图__panel_000.png,True,,accept,,True,True
_P1_staging/110Kv变电站直流系统接线图#panel_001,_P1_staging/110Kv变电站直流系统接线图,110Kv变电站直流系统接线图,datas/qa_and_png/P1_oda_output/110Kv变电站直流系统接线图.png,datas/raw_json/_P1_staging/110Kv变电站直流系统接线图.json,1,2,val,P1,_P1_staging,image_components,"681.4079,48.1246,844.0165,92.706","0.0,0.0,863.006,297.0","7392.0,4555.0,9156.0,5549.0",9362,6622,0,outputs/panels/P1/P1_staging__110Kv变电站直流系统接线图__panel_001.png,True,,reject,,True,False
_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com#panel_000,_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com,110Kv变电站直流系统接线图wm666.taobao.com,datas/qa_and_png/P1_oda_output/110Kv变电站直流系统接线图wm666.taobao.com.png,datas/raw_json/_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com.json,0,2,train,P1,_P1_staging,image_components,"0.0,0.0,863.006,297.0","0.0,0.0,863.006,297.0","0.0,0.0,9362.0,6622.0",9362,6622,1310,outputs/panels/P1/P1_staging__110Kv变电站直流系统接线图wm666.taobao.com__panel_000.png,True,,accept,,True,True
_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com#panel_001,_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com,110Kv变电站直流系统接线图wm666.taobao.com,datas/qa_and_png/P1_oda_output/110Kv变电站直流系统接线图wm666.taobao.com.png,datas/raw_json/_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com.json,1,2,train,P1,_P1_staging,image_components,"681.4079,48.1246,844.0165,92.706","0.0,0.0,863.006,297.0","7392.0,4555.0,9156.0,5549.0",9362,6622,0,outputs/panels/P1/P1_staging__110Kv变电站直流系统接线图wm666.taobao.com__panel_001.png,True,,reject,,True,False
_P1_staging/110kVGIS汇控柜电源电路#panel_000,_P1_staging/110kVGIS汇控柜电源电路,110kVGIS汇控柜电源电路,datas/qa_and_png/P1_oda_output/110kVGIS汇控柜电源电路.png,datas/raw_json/_P1_staging/110kVGIS汇控柜电源电路.json,0,1,train,P1,_P1_staging,full,"59.981,-227.7692,479.981,69.2308","59.981,-227.7692,479.981,69.2308","0.0,0.0,9362.0,6622.0",9362,6622,463,datas/qa_and_png/P1_oda_output/110kVGIS汇控柜电源电路.png,False,,,,False,True
_P1_staging/110kVxx变电站完整电源图wm666.taobao.com#panel_000,_P1_staging/110kVxx变电站完整电源图wm666.taobao.com,110kVxx变电站完整电源图wm666.taobao.com,datas/qa_and_png/P1_oda_output/110kVxx变电站完整电源图wm666.taobao.com.png,datas/raw_json/_P1_staging/110kVxx变电站完整电源图wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"0.0,0.0,44112.6313,48495.7827","0.0,0.0,44112.6313,48495.7827","0.0,0.0,9362.0,6622.0",9362,6622,4499,datas/qa_and_png/P1_oda_output/110kVxx变电站完整电源图wm666.taobao.com.png,False,,,,False,True
_P1_staging/110kVxx变电站完整电源图（塔位点）wm666.taobao.com#panel_000,_P1_staging/110kVxx变电站完整电源图（塔位点）wm666.taobao.com,110kVxx变电站完整电源图（塔位点）wm666.taobao.com,datas/qa_and_png/P1_oda_output/110kVxx变电站完整电源图（塔位点）wm666.taobao.com.png,datas/raw_json/_P1_staging/110kVxx变电站完整电源图（塔位点）wm666.taobao.com.json,0,1,train,P1,_P1_staging,full,"0.0,0.0,42000.0,43000.0","0.0,0.0,42000.0,43000.0","0.0,0.0,6622.0,9362.0",6622,9362,193,datas/qa_and_png/P1_oda_output/110kVxx变电站完整电源图（塔位点）wm666.taobao.com.png,False,,,,False,True
_P1_staging/110kV一次系统图（终版）#panel_000,_P1_staging/110kV一次系统图（终版）,110kV一次系统图（终版）,datas/qa_and_png/P1_oda_output/110kV一次系统图（终版）.png,datas/raw_json/_P1_staging/110kV一次系统图（终版）.json,0,1,train,P1,_P1_staging,full,"-305028.382,-16982.2587,313003.0065,97399.5186","-305028.382,-16982.2587,313003.0065,97399.5186","0.0,0.0,9362.0,6622.0",9362,6622,1552,datas/qa_and_png/P1_oda_output/110kV一次系统图（终版）.png,False,,,,False,True
_P1_staging/110kV变电所总平面图#panel_000,_P1_staging/110kV变电所总平面图,110kV变电所总平面图,datas/qa_and_png/P1_oda_output/110kV变电所总平面图.png,datas/raw_json/_P1_staging/110kV变电所总平面图.json,0,1,train,P1,_P1_staging,full,"-3986.2344,-4911.3453,187615.2198,180121.3624","-3986.2344,-4911.3453,187615.2198,180121.3624","0.0,0.0,9362.0,6622.0",9362,6622,7134,datas/qa_and_png/P1_oda_output/110kV变电所总平面图.png,False,,,,False,True
_P1_staging/110kV变电站GIS布置平面图#panel_000,_P1_staging/110kV变电站GIS布置平面图,110kV变电站GIS布置平面图,datas/qa_and_png/P1_oda_output/110kV变电站GIS布置平面图.png,datas/raw_json/_P1_staging/110kV变电站GIS布置平面图.json,0,5,train,P1,_P1_staging,image_components,"-1855.7344,4057.8435,706.551,4729.8435","-2337.363,4057.8435,2656.0,4729.8435","903.0,0.0,5707.0,6622.0",9362,6622,0,outputs/panels/P1/P1_staging__110kV变电站GIS布置平面图__panel_000.png,True,,reject,,True,False
_P1_staging/110kV变电站GIS布置平面图#panel_001,_P1_staging/110kV变电站GIS布置平面图,110kV变电站GIS布置平面图,datas/qa_and_png/P1_oda_output/110kV变电站GIS布置平面图.png,datas/raw_json/_P1_staging/110kV变电站GIS布置平面图.json,1,5,train,P1,_P1_staging,image_components,"715.0848,4380.4481,2158.3705,4718.8837","-2337.363,4057.8435,2656.0,4729.8435","5723.0,108.0,8429.0,3443.0",9362,6622,554,outputs/panels/P1/P1_staging__110kV变电站GIS布置平面图__panel_001.png,True,,reject,,True,False
_P1_staging/110kV变电站GIS布置平面图#panel_002,_P1_staging/110kV变电站GIS布置平面图,110kV变电站GIS布置平面图,datas/qa_and_png/P1_oda_output/110kV变电站GIS布置平面图.png,datas/raw_json/_P1_staging/110kV变电站GIS布置平面图.json,2,5,train,P1,_P1_staging,image_components,"-1543.1825,4421.446,-797.0049,4697.0655","-2337.363,4057.8435,2656.0,4729.8435","1489.0,323.0,2888.0,3039.0",9362,6622,0,outputs/panels/P1/P1_staging__110kV变电站GIS布置平面图__panel_002.png,True,,reject,,True,False
_P1_staging/110kV变电站GIS布置平面图#panel_003,_P1_staging/110kV变电站GIS布置平面图,110kV变电站GIS布置平面图,datas/qa_and_png/P1_oda_output/110kV变电站GIS布置平面图.png,datas/raw_json/_P1_staging/110kV变电站GIS布置平面图.json,3,5,train,P1,_P1_staging,image_components,"-1391.1735,4094.9851,-728.2008,4374.1564","-2337.363,4057.8435,2656.0,4729.8435","1774.0,3505.0,3017.0,6256.0",9362,6622,0,outputs/panels/P1/P1_staging__110kV变电站GIS布置平面图__panel_003.png,True,,reject,,True,False
_P1_staging/110kV变电站GIS布置平面图#panel_004,_P1_staging/110kV变电站GIS布置平面图,110kV变电站GIS布置平面图,datas/qa_and_png/P1_oda_output/110kV变电站GIS布置平面图.png,datas/raw_json/_P1_staging/110kV变电站GIS布置平面图.json,4,5,train,P1,_P1_staging,image_components,"-771.4034,4200.0169,352.93,4360.2536","-2337.363,4057.8435,2656.0,4729.8435","2936.0,3642.0,5044.0,5221.0",9362,6622,0,outputs/panels/P1/P1_staging__110kV变电站GIS布置平面图__panel_004.png,True,,reject,,True,False
